INDEX,TRIP,DIR,VALID,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,HOUR,MIN,SEC,MS,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,G-X,G-Y,G-Z
176,1,N,DGPS,10/25/2010,10:36:33,10/25/2010,5:36:33,6,36,33,0,41.381897,N,73.980557,W,177.22226,35.815659,22.970549,0,0,0
177,1,N,DGPS,10/25/2010,10:36:38,10/25/2010,5:36:38,6,36,38,0,41.382366,N,73.980292,W,171.5289,40.950401,38.411237,0,0,0
178,1,N,DGPS,10/25/2010,10:36:43,10/25/2010,5:36:43,6,36,43,0,41.382786,N,73.979849,W,170.132996,42.596344,51.374288,0,0,0
179,1,N,DGPS,10/25/2010,10:36:48,10/25/2010,5:36:48,6,36,48,0,41.383111,N,73.979305,W,173.461426,39.674908,61.621693,0,0,0
180,1,N,DGPS,10/25/2010,10:36:53,10/25/2010,5:36:53,6,36,53,0,41.383339,N,73.978744,W,178.433197,41.021675,60.923839,0,0,0
181,1,N,DGPS,10/25/2010,10:36:58,10/25/2010,5:36:58,6,36,58,0,41.383587,N,73.97815,W,182.342117,37.511024,60.660252,0,0,0
182,1,N,DGPS,10/25/2010,10:37:03,10/25/2010,5:37:03,6,37,3,0,41.383807,N,73.977627,W,185.981934,34.71907,61.600913,0,0,0
183,1,N,DGPS,10/25/2010,10:37:08,10/25/2010,5:37:08,6,37,8,0,41.384037,N,73.977059,W,189.88533,39.72522,60.005032,0,0,0
184,1,N,DGPS,10/25/2010,10:37:13,10/25/2010,5:37:13,6,37,13,0,41.38429,N,73.976477,W,194.340469,37.747734,64.366036,0,0,0
185,1,N,DGPS,10/25/2010,10:37:18,10/25/2010,5:37:18,6,37,18,0,41.384499,N,73.975895,W,198.389893,39.218658,89.116995,0,0,0
186,1,N,DGPS,10/25/2010,10:37:23,10/25/2010,5:37:23,6,37,23,0,41.384507,N,73.975223,W,200.7771,41.142986,110.282125,0,0,0
187,1,N,DGPS,10/25/2010,10:37:28,10/25/2010,5:37:28,6,37,28,0,41.38434,N,73.97462,W,201.74054,32.941521,112.176847,0,0,0
188,1,N,DGPS,10/25/2010,10:37:33,10/25/2010,5:37:33,6,37,33,0,41.384215,N,73.974214,W,200.292801,22.236877,52.481114,0,0,0
189,1,N,DGPS,10/25/2010,10:37:38,10/25/2010,5:37:38,6,37,38,0,41.384378,N,73.973931,W,197.908203,26.405909,26.393459,0,0,0
190,1,N,DGPS,10/25/2010,10:37:43,10/25/2010,5:37:43,6,37,43,0,41.384697,N,73.97372,W,195.804642,30.212437,51.270031,0,0,0
191,1,N,DGPS,10/25/2010,10:37:48,10/25/2010,5:37:48,6,37,48,0,41.384941,N,73.973315,W,196.673157,26.95805,66.60854,0,0,0
192,1,N,DGPS,10/25/2010,10:37:53,10/25/2010,5:37:53,6,37,53,0,41.385041,N,73.973007,W,197.562088,20.073198,98.756232,0,0,0
193,1,N,DGPS,10/25/2010,10:37:58,10/25/2010,5:37:58,6,37,58,0,41.384989,N,73.972559,W,196.410934,31.074469,64.346158,0,0,0
194,1,N,DGPS,10/25/2010,10:38:03,10/25/2010,5:38:03,6,38,3,0,41.385163,N,73.972077,W,197.362534,29.717924,63.013335,0,0,0
195,1,N,DGPS,10/25/2010,10:38:08,10/25/2010,5:38:08,6,38,8,0,41.385317,N,73.971673,W,199.914413,23.337954,34.510031,0,0,0
196,1,N,DGPS,10/25/2010,10:38:13,10/25/2010,5:38:13,6,38,13,0,41.385541,N,73.971468,W,199.288452,22.338211,3.615215,0,0,0
197,1,N,DGPS,10/25/2010,10:38:18,10/25/2010,5:38:18,6,38,18,0,41.385797,N,73.971446,W,199.1147,18.794573,343.661658,0,0,0
198,1,N,DGPS,10/25/2010,10:38:23,10/25/2010,5:38:23,6,38,23,0,41.386005,N,73.971528,W,201.107849,13.834458,281.772943,0,0,0
199,1,N,DGPS,10/25/2010,10:38:28,10/25/2010,5:38:28,6,38,28,0,41.386047,N,73.971795,W,203.188522,15.432013,218.899439,0,0,0
200,1,S,DGPS,10/25/2010,10:38:33,10/25/2010,5:38:33,6,38,33,0,41.385863,N,73.971993,W,201.164993,23.303154,180.059338,0,0,0
201,1,S,DGPS,10/25/2010,10:38:38,10/25/2010,5:38:38,6,38,38,0,41.385596,N,73.971994,W,199.882111,10.51926,186.441573,0,0,0
202,1,S,DGPS,10/25/2010,10:38:43,10/25/2010,5:38:43,6,38,43,0,41.385448,N,73.972016,W,196.750214,21.064728,199.552711,0,0,0
203,1,S,DGPS,10/25/2010,10:38:48,10/25/2010,5:38:48,6,38,48,0,41.385171,N,73.972147,W,200.17453,25.449247,242.990289,0,0,0
204,1,S,DGPS,10/25/2010,10:38:53,10/25/2010,5:38:53,6,38,53,0,41.385023,N,73.972533,W,198.03389,26.095369,256.688096,0,0,0
205,1,S,DGPS,10/25/2010,10:38:58,10/25/2010,5:38:58,6,38,58,0,41.384962,N,73.972881,W,196.895065,14.737808,310.413619,0,0,0
206,1,S,DGPS,10/25/2010,10:39:03,10/25/2010,5:39:03,6,39,3,0,41.385037,N,73.973,W,198.792023,0.304943,277.581213,0,0,0
207,1,S,DGPS,10/25/2010,10:39:08,10/25/2010,5:39:08,6,39,8,0,41.385055,N,73.973175,W,195.39798,24.770777,237.6981,0,0,0
208,1,S,DGPS,10/25/2010,10:39:13,10/25/2010,5:39:13,6,39,13,0,41.384846,N,73.973615,W,192.616806,29.284136,224.834243,0,0,0
209,1,S,DGPS,10/25/2010,10:39:18,10/25/2010,5:39:18,6,39,18,0,41.384625,N,73.973908,W,189.528809,17.026672,231.39971,0,0,0
210,1,S,DGPS,10/25/2010,10:39:23,10/25/2010,5:39:23,6,39,23,0,41.384553,N,73.974027,W,188.835678,11.912584,298.438149,0,0,0
211,1,S,DGPS,10/25/2010,10:39:28,10/25/2010,5:39:28,6,39,28,0,41.38467,N,73.974314,W,187.559052,28.455963,295.798172,0,0,0
212,1,S,DGPS,10/25/2010,10:39:33,10/25/2010,5:39:33,6,39,33,0,41.384853,N,73.974819,W,186.909241,33.49593,283.858227,0,0,0
213,1,S,DGPS,10/25/2010,10:39:38,10/25/2010,5:39:38,6,39,38,0,41.384947,N,73.975325,W,187.678604,27.508629,312.034772,0,0,0
214,1,S,DGPS,10/25/2010,10:39:43,10/25/2010,5:39:43,6,39,43,0,41.385155,N,73.975632,W,184.654327,24.894489,324.043241,0,0,0
215,1,S,DGPS,10/25/2010,10:39:48,10/25/2010,5:39:48,6,39,48,0,41.385386,N,73.975856,W,184.142929,22.471148,326.44054,0,0,0
216,1,S,DGPS,10/25/2010,10:39:53,10/25/2010,5:39:53,6,39,53,0,41.385601,N,73.976046,W,183.465851,18.83215,338.446588,0,0,0
217,1,S,DGPS,10/25/2010,10:39:58,10/25/2010,5:39:58,6,39,58,0,41.385814,N,73.976158,W,182.98378,16.985449,359.147239,0,0,0
218,1,S,DGPS,10/25/2010,10:40:03,10/25/2010,5:40:03,6,40,3,0,41.385989,N,73.976162,W,184.055054,11.618737,316.851639,0,0,0
219,1,S,DGPS,10/25/2010,10:40:08,10/25/2010,5:40:08,6,40,8,0,41.386097,N,73.976296,W,185.333359,13.355493,252.105536,0,0,0
220,1,S,DGPS,10/25/2010,10:40:13,10/25/2010,5:40:13,6,40,13,0,41.386045,N,73.976511,W,185.730911,11.821801,234.853822,0,0,0
221,1,S,DGPS,10/25/2010,10:40:18,10/25/2010,5:40:18,6,40,18,0,41.385971,N,73.976651,W,184.259888,2.422745,189.072821,0,0,0
222,1,S,DGPS,10/25/2010,10:40:23,10/25/2010,5:40:23,6,40,23,0,41.385956,N,73.976654,W,182.358124,0.087621,216.042171,0,0,0
223,1,S,DGPS,10/25/2010,10:46:28,10/25/2010,5:46:28,6,46,28,0,41.385941,N,73.976668,W,181.744965,0.020439,187.530101,0,0,0
224,1,S,DGPS,10/25/2010,10:51:38,10/25/2010,5:51:38,6,51,38,0,41.384971,N,73.976839,W,180.26973,21.66124,124.980541,0,0,0
225,1,S,DGPS,10/25/2010,10:51:43,10/25/2010,5:51:43,6,51,43,0,41.384835,N,73.976579,W,182.124252,18.803907,60.57164,0,0,0
226,1,S,DGPS,10/25/2010,10:51:48,10/25/2010,5:51:48,6,51,48,0,41.384983,N,73.976229,W,181.990738,22.393341,57.272423,0,0,0
227,1,S,DGPS,10/25/2010,10:51:53,10/25/2010,5:51:53,6,51,53,0,41.385129,N,73.975926,W,181.94429,14.921297,71.951114,0,0,0
228,1,S,DGPS,10/25/2010,10:51:58,10/25/2010,5:51:58,6,51,58,0,41.385174,N,73.975743,W,180.79541,18.142866,135.865944,0,0,0
229,1,S,DGPS,10/25/2010,10:52:03,10/25/2010,5:52:03,6,52,3,0,41.38493,N,73.975428,W,177.747437,34.451206,113.066442,0,0,0
230,1,S,DGPS,10/25/2010,10:52:08,10/25/2010,5:52:08,6,52,8,0,41.384741,N,73.974835,W,180.594269,38.341095,109.422936,0,0,0
231,1,S,DGPS,10/25/2010,10:52:13,10/25/2010,5:52:13,6,52,13,0,41.384609,N,73.974339,W,183.919113,26.232199,135.217644,0,0,0
232,1,S,DGPS,10/25/2010,10:52:18,10/25/2010,5:52:18,6,52,18,0,41.384388,N,73.974047,W,184.359818,20.054628,196.588038,0,0,0
233,1,S,DGPS,10/25/2010,10:52:23,10/25/2010,5:52:23,6,52,23,0,41.384268,N,73.974094,W,182.652451,3.754718,278.307008,0,0,0
234,1,S,DGPS,10/25/2010,10:52:28,10/25/2010,5:52:28,6,52,28,0,41.384294,N,73.974328,W,184.115952,24.495619,292.235669,0,0,0
235,1,S,DGPS,10/25/2010,10:52:33,10/25/2010,5:52:33,6,52,33,0,41.384461,N,73.974874,W,190.316833,36.773853,282.74364,0,0,0
236,1,S,DGPS,10/25/2010,10:52:38,10/25/2010,5:52:38,6,52,38,0,41.384568,N,73.975505,W,196.565674,38.284245,258.488298,0,0,0
237,1,S,DGPS,10/25/2010,10:52:43,10/25/2010,5:52:43,6,52,43,0,41.384462,N,73.976201,W,193.958954,43.63435,243.914709,0,0,0
238,1,S,DGPS,10/25/2010,10:52:48,10/25/2010,5:52:48,6,52,48,0,41.384183,N,73.976959,W,189.804398,51.2402,237.694691,0,0,0
239,1,S,DGPS,10/25/2010,10:52:53,10/25/2010,5:52:53,6,52,53,0,41.383829,N,73.977707,W,184.824402,50.738605,242.654884,0,0,0
240,1,S,DGPS,10/25/2010,10:52:58,10/25/2010,5:52:58,6,52,58,0,41.383528,N,73.978481,W,178.553436,50.770245,239.970411,0,0,0
241,1,S,DGPS,10/25/2010,10:53:03,10/25/2010,5:53:03,6,53,3,0,41.38322,N,73.979192,W,172.789505,47.428703,235.857419,0,0,0
242,1,S,DGPS,10/25/2010,10:53:08,10/25/2010,5:53:08,6,53,8,0,41.382866,N,73.979887,W,168.474426,51.152473,221.666392,0,0,0
243,1,S,DGPS,10/25/2010,10:53:13,10/25/2010,5:53:13,6,53,13,0,41.38241,N,73.980427,W,167.375244,47.487915,202.813171,0,0,0
244,1,S,DGPS,10/25/2010,10:53:18,10/25/2010,5:53:18,6,53,18,0,41.381884,N,73.980722,W,166.369583,45.066017,192.86123,0,0,0
245,1,S,DGPS,10/25/2010,10:53:23,10/25/2010,5:53:23,6,53,23,0,41.381329,N,73.980891,W,163.329269,44.774334,193.572655,0,0,0
246,1,S,DGPS,10/25/2010,10:53:28,10/25/2010,5:53:28,6,53,28,0,41.380813,N,73.981057,W,156.63533,40.930153,190.242533,0,0,0
247,1,S,DGPS,10/25/2010,10:53:33,10/25/2010,5:53:33,6,53,33,0,41.380258,N,73.981191,W,153.262695,47.453556,192.201605,0,0,0
248,1,S,DGPS,10/25/2010,10:53:38,10/25/2010,5:53:38,6,53,38,0,41.379611,N,73.981377,W,149.926086,55.219349,203.436457,0,0,0
249,1,S,DGPS,10/25/2010,10:53:43,10/25/2010,5:53:43,6,53,43,0,41.378939,N,73.981765,W,142.387497,61.257568,218.862672,0,0,0
250,1,S,DGPS,10/25/2010,10:53:48,10/25/2010,5:53:48,6,53,48,0,41.37834,N,73.982409,W,140.247086,59.499069,240.379227,0,0,0
251,1,S,DGPS,10/25/2010,10:53:53,10/25/2010,5:53:53,6,53,53,0,41.377997,N,73.983213,W,141.475388,54.304672,268.903865,0,0,0
252,1,S,DGPS,10/25/2010,10:53:58,10/25/2010,5:53:58,6,53,58,0,41.377984,N,73.984095,W,144.135941,52.555916,294.624616,0,0,0
253,1,S,DGPS,10/25/2010,10:54:03,10/25/2010,5:54:03,6,54,3,0,41.378289,N,73.98498,W,146.680832,59.320732,308.835835,0,0,0
254,1,S,DGPS,10/25/2010,10:54:08,10/25/2010,5:54:08,6,54,8,0,41.378776,N,73.985787,W,150.050171,63.823658,312.399213,0,0,0
255,1,S,DGPS,10/25/2010,10:54:13,10/25/2010,5:54:13,6,54,13,0,41.37933,N,73.986596,W,152.369019,67.544235,307.457396,0,0,0
256,1,S,DGPS,10/25/2010,10:54:18,10/25/2010,5:54:18,6,54,18,0,41.379843,N,73.987489,W,154.889893,67.352501,309.810436,0,0,0
257,1,S,DGPS,10/25/2010,10:54:23,10/25/2010,5:54:23,6,54,23,0,41.380397,N,73.988374,W,156.188766,69.740181,318.983935,0,0,0
258,1,S,DGPS,10/25/2010,10:54:28,10/25/2010,5:54:28,6,54,28,0,41.381067,N,73.989151,W,158.029541,70.295807,329.206368,0,0,0
259,1,S,DGPS,10/25/2010,10:54:33,10/25/2010,5:54:33,6,54,33,0,41.38182,N,73.989749,W,159.726425,69.485893,334.206622,0,0,0
260,1,S,DGPS,10/25/2010,10:54:38,10/25/2010,5:54:38,6,54,38,0,41.382586,N,73.990242,W,162.329559,66.491272,328.172791,0,0,0
261,1,S,DGPS,10/25/2010,10:54:43,10/25/2010,5:54:43,6,54,43,0,41.383274,N,73.990811,W,165.460541,62.51746,319.442348,0,0,0
262,1,S,DGPS,10/25/2010,10:54:48,10/25/2010,5:54:48,6,54,48,0,41.383868,N,73.991489,W,165.618515,63.573971,309.218519,0,0,0
263,1,S,DGPS,10/25/2010,10:54:53,10/25/2010,5:54:53,6,54,53,0,41.384384,N,73.992332,W,164.18718,67.289818,306.477823,0,0,0
264,1,S,DGPS,10/25/2010,10:54:58,10/25/2010,5:54:58,6,54,58,0,41.384893,N,73.99325,W,162.822632,67.741592,306.488315,0,0,0
265,1,S,DGPS,10/25/2010,10:55:03,10/25/2010,5:55:03,6,55,3,0,41.385374,N,73.994116,W,162.420914,63.024506,306.098274,0,0,0
266,1,S,DGPS,10/25/2010,10:55:08,10/25/2010,5:55:08,6,55,8,0,41.385778,N,73.994855,W,162.406479,47.925415,318.301961,0,0,0
267,1,S,DGPS,10/25/2010,10:55:13,10/25/2010,5:55:13,6,55,13,0,41.386133,N,73.995276,W,160.861282,35.127171,351.69399,0,0,0
268,1,S,DGPS,10/25/2010,10:55:18,10/25/2010,5:55:18,6,55,18,0,41.386561,N,73.995359,W,161.800964,40.362679,329.589249,0,0,0
269,1,S,DGPS,10/25/2010,10:55:23,10/25/2010,5:55:23,6,55,23,0,41.386998,N,73.995701,W,163.552109,42.796303,323.601608,0,0,0
270,1,S,DGPS,10/25/2010,10:55:28,10/25/2010,5:55:28,6,55,28,0,41.387446,N,73.996141,W,164.830582,45.763824,335.285166,0,0,0
271,1,S,DGPS,10/25/2010,10:55:33,10/25/2010,5:55:33,6,55,33,0,41.387964,N,73.996459,W,166.047302,48.912582,352.595304,0,0,0
272,1,S,DGPS,10/25/2010,10:55:38,10/25/2010,5:55:38,6,55,38,0,41.388614,N,73.996572,W,166.946625,54.316372,12.639737,0,0,0
273,1,S,DGPS,10/25/2010,10:55:43,10/25/2010,5:55:43,6,55,43,0,41.389301,N,73.996367,W,168.133133,56.850605,37.316764,0,0,0
274,1,S,DGPS,10/25/2010,10:55:48,10/25/2010,5:55:48,6,55,48,0,41.389871,N,73.995787,W,169.389359,57.221882,71.033917,0,0,0
275,1,S,DGPS,10/25/2010,10:55:53,10/25/2010,5:55:53,6,55,53,0,41.390116,N,73.994837,W,170.599701,61.502506,84.064147,0,0,0
276,1,S,DGPS,10/25/2010,10:55:58,10/25/2010,5:55:58,6,55,58,0,41.390198,N,73.993783,W,169.900223,64.818436,78.613794,0,0,0
277,1,S,DGPS,10/25/2010,10:56:03,10/25/2010,5:56:03,6,56,3,0,41.390367,N,73.992668,W,169.597809,68.210281,65.389204,0,0,0
278,1,S,DGPS,10/25/2010,10:56:08,10/25/2010,5:56:08,6,56,8,0,41.390722,N,73.991634,W,167.765732,63.760109,50.117849,0,0,0
279,1,S,DGPS,10/25/2010,10:56:13,10/25/2010,5:56:13,6,56,13,0,41.391263,N,73.990772,W,164.972168,66.46154,35.528329,0,0,0
280,1,S,DGPS,10/25/2010,10:56:18,10/25/2010,5:56:18,6,56,18,0,41.39193,N,73.990137,W,162.275803,67.898041,31.19545,0,0,0
281,1,S,DGPS,10/25/2010,10:56:23,10/25/2010,5:56:23,6,56,23,0,41.392661,N,73.989546,W,160.855591,68.0149,30.984703,0,0,0
282,1,S,DGPS,10/25/2010,10:56:28,10/25/2010,5:56:28,6,56,28,0,41.393397,N,73.988957,W,158.44812,68.241081,33.942827,0,0,0
283,1,S,DGPS,10/25/2010,10:56:33,10/25/2010,5:56:33,6,56,33,0,41.39412,N,73.988309,W,156.364395,69.728706,36.881143,0,0,0
284,1,S,DGPS,10/25/2010,10:56:38,10/25/2010,5:56:38,6,56,38,0,41.394822,N,73.987606,W,150.936844,70.737999,38.552774,0,0,0
285,1,S,DGPS,10/25/2010,10:56:43,10/25/2010,5:56:43,6,56,43,0,41.395504,N,73.986882,W,144.975693,69.770134,42.738971,0,0,0
286,1,S,DGPS,10/25/2010,10:56:48,10/25/2010,5:56:48,6,56,48,0,41.396132,N,73.986108,W,139.680008,65.345375,50.053154,0,0,0
287,1,S,DGPS,10/25/2010,10:56:53,10/25/2010,5:56:53,6,56,53,0,41.396624,N,73.985325,W,135.73645,55.011539,52.472003,0,0,0
288,1,S,DGPS,10/25/2010,10:56:58,10/25/2010,5:56:58,6,56,58,0,41.397015,N,73.984646,W,132.37175,52.087593,48.429391,0,0,0
289,1,S,DGPS,10/25/2010,10:57:03,10/25/2010,5:57:03,6,57,3,0,41.397429,N,73.984025,W,127.943878,45.985123,45.831867,0,0,0
290,1,S,DGPS,10/25/2010,10:57:08,10/25/2010,5:57:08,6,57,8,0,41.397801,N,73.983514,W,124.781853,41.090099,45.575748,0,0,0
291,1,S,DGPS,10/25/2010,10:57:13,10/25/2010,5:57:13,6,57,13,0,41.398123,N,73.983076,W,122.210838,30.404823,41.337154,0,0,0
292,1,S,DGPS,10/25/2010,10:57:18,10/25/2010,5:57:18,6,57,18,0,41.398309,N,73.982858,W,119.52533,7.001039,60.851653,0,0,0
293,1,S,DGPS,10/25/2010,10:57:23,10/25/2010,5:57:23,6,57,23,0,41.398333,N,73.9828,W,117.989891,2.175008,67.805738,0,0,0
294,1,S,DGPS,10/25/2010,10:57:28,10/25/2010,5:57:28,6,57,28,0,41.398344,N,73.982764,W,116.082077,5.19022,38.10284,0,0,0
295,1,S,DGPS,10/25/2010,10:57:33,10/25/2010,5:57:33,6,57,33,0,41.398414,N,73.982691,W,114.931412,8.071262,32.948492,0,0,0
296,1,S,DGPS,10/25/2010,10:57:38,10/25/2010,5:57:38,6,57,38,0,41.398474,N,73.982639,W,112.857506,3.325912,343.094511,0,0,0
297,1,S,DGPS,10/25/2010,10:57:43,10/25/2010,5:57:43,6,57,43,0,41.39848,N,73.982642,W,111.685936,0.343591,172.547485,0,0,0
298,1,S,DGPS,10/25/2010,10:57:48,10/25/2010,5:57:48,6,57,48,0,41.398478,N,73.982642,W,110.732384,0.401255,114.545613,0,0,0
299,1,S,DGPS,10/25/2010,10:57:53,10/25/2010,5:57:53,6,57,53,0,41.398475,N,73.982633,W,109.790527,1.905421,45.523009,0,0,0
300,1,S,DGPS,10/25/2010,10:57:58,10/25/2010,5:57:58,6,57,58,0,41.39853,N,73.982559,W,109.109718,6.722163,49.125857,0,0,0
301,1,S,DGPS,10/25/2010,10:58:03,10/25/2010,5:58:03,6,58,3,0,41.398575,N,73.982489,W,109.045181,6.992086,39.844178,0,0,0
302,1,S,DGPS,10/25/2010,10:58:08,10/25/2010,5:58:08,6,58,8,0,41.39865,N,73.982406,W,108.657677,6.717638,44.718583,0,0,0
303,1,S,DGPS,10/25/2010,10:58:13,10/25/2010,5:58:13,6,58,13,0,41.398685,N,73.982359,W,107.791222,1.241213,28.846139,0,0,0
304,1,S,DGPS,10/25/2010,10:58:18,10/25/2010,5:58:18,6,58,18,0,41.398691,N,73.982355,W,107.2006,0.069097,38.724182,0,0,0
305,1,S,DGPS,10/25/2010,10:58:23,10/25/2010,5:58:23,6,58,23,0,41.398692,N,73.982354,W,106.672707,0.096261,45.366469,0,0,0
306,1,S,DGPS,10/25/2010,10:58:28,10/25/2010,5:58:28,6,58,28,0,41.398718,N,73.982319,W,106.614159,3.696141,57.27829,0,0,0
307,1,S,DGPS,10/25/2010,10:58:53,10/25/2010,5:58:53,6,58,53,0,41.398759,N,73.982234,W,105.925606,0.323666,22.836399,0,0,0
308,1,S,DGPS,10/25/2010,10:58:58,10/25/2010,5:58:58,6,58,58,0,41.398796,N,73.982213,W,106.161034,5.636659,52.340915,0,0,0
309,1,S,DGPS,10/25/2010,10:59:03,10/25/2010,5:59:03,6,59,3,0,41.398881,N,73.982066,W,105.706841,8.234828,64.263471,0,0,0
310,1,S,DGPS,10/25/2010,10:59:08,10/25/2010,5:59:08,6,59,8,0,41.398895,N,73.982028,W,105.386192,2.523899,55.619791,0,0,0
311,1,S,DGPS,10/25/2010,10:59:13,10/25/2010,5:59:13,6,59,13,0,41.398918,N,73.981982,W,105.227448,3.872894,68.984055,0,0,0
312,1,S,DGPS,10/25/2010,10:59:18,10/25/2010,5:59:18,6,59,18,0,41.398959,N,73.981843,W,104.777336,10.422572,61.790344,0,0,0
313,1,S,DGPS,10/25/2010,10:59:23,10/25/2010,5:59:23,6,59,23,0,41.399014,N,73.981705,W,104.223732,4.847472,294.60961,0,0,0
314,1,S,DGPS,10/25/2010,10:59:28,10/25/2010,5:59:28,6,59,28,0,41.399017,N,73.981714,W,102.88858,0.909858,9.832592,0,0,0
315,1,S,DGPS,10/25/2010,10:59:33,10/25/2010,5:59:33,6,59,33,0,41.399046,N,73.981707,W,102.782463,6.612955,70.999559,0,0,0
316,1,S,DGPS,10/25/2010,10:59:38,10/25/2010,5:59:38,6,59,38,0,41.399111,N,73.981457,W,102.343872,21.570942,69.019216,0,0,0
317,1,S,DGPS,10/25/2010,10:59:43,10/25/2010,5:59:43,6,59,43,0,41.39923,N,73.981045,W,102.073807,25.041624,58.427335,0,0,0
318,1,S,DGPS,10/25/2010,10:59:48,10/25/2010,5:59:48,6,59,48,0,41.399383,N,73.980711,W,101.226295,20.84219,44.465329,0,0,0
319,1,S,DGPS,10/25/2010,10:59:53,10/25/2010,5:59:53,6,59,53,0,41.399596,N,73.980432,W,99.452057,26.827728,38.997165,0,0,0
320,1,S,DGPS,10/25/2010,10:59:58,10/25/2010,5:59:58,6,59,58,0,41.399894,N,73.980111,W,94.285576,31.645479,39.201766,0,0,0
321,1,S,DGPS,10/25/2010,11:00:03,10/25/2010,6:00:03,7,0,3,0,41.400202,N,73.979775,W,89.809509,32.983261,51.110505,0,0,0
322,1,S,DGPS,10/25/2010,11:00:08,10/25/2010,6:00:08,7,0,8,0,41.400459,N,73.979352,W,87.157646,33.950493,69.15589,0,0,0
323,1,S,DGPS,10/25/2010,11:00:13,10/25/2010,6:00:13,7,0,13,0,41.400622,N,73.97878,W,83.308052,36.429504,73.304915,0,0,0
324,1,S,DGPS,10/25/2010,11:00:18,10/25/2010,6:00:18,7,0,17,0,41.400751,N,73.978206,W,79.833672,31.719797,79.462205,0,0,0
325,1,S,DGPS,10/25/2010,11:00:23,10/25/2010,6:00:23,7,0,23,0,41.40083,N,73.977645,W,75.626907,32.184139,93.540374,0,0,0
326,1,S,DGPS,10/25/2010,11:00:28,10/25/2010,6:00:28,7,0,28,0,41.400809,N,73.977198,W,71.592087,20.985306,100.555,0,0,0
327,1,S,DGPS,10/25/2010,11:00:33,10/25/2010,6:00:33,7,0,33,0,41.40078,N,73.97699,W,70.141823,6.92483,118.269365,0,0,0
328,1,S,DGPS,10/25/2010,11:00:38,10/25/2010,6:00:38,7,0,38,0,41.400764,N,73.976952,W,68.288445,1.490356,132.459857,0,0,0
329,1,S,DGPS,10/25/2010,11:00:43,10/25/2010,6:00:43,7,0,43,0,41.400751,N,73.976932,W,66.593536,1.517132,118.080983,0,0,0
330,1,S,DGPS,10/25/2010,11:00:48,10/25/2010,6:00:48,7,0,48,0,41.400727,N,73.976874,W,65.28653,9.76106,65.9404,0,0,0
331,1,S,DGPS,10/25/2010,11:00:53,10/25/2010,6:00:53,7,0,53,0,41.400803,N,73.976649,W,64.739502,24.333151,0.776167,0,0,0
332,1,S,DGPS,10/25/2010,11:00:58,10/25/2010,6:00:58,7,0,58,0,41.401158,N,73.976643,W,64.906693,24.870882,354.227066,0,0,0
333,1,S,DGPS,10/25/2010,11:01:03,10/25/2010,6:01:03,7,1,3,0,41.401431,N,73.976679,W,65.878578,18.470097,344.62838,0,0,0
334,1,S,DGPS,10/25/2010,11:01:08,10/25/2010,6:01:08,7,1,8,0,41.401616,N,73.976747,W,65.754814,14.915478,254.437058,0,0,0
335,1,S,DGPS,10/25/2010,11:01:13,10/25/2010,6:01:13,7,1,13,0,41.401572,N,73.976956,W,65.510124,11.394476,159.56024,0,0,0
336,1,S,DGPS,10/25/2010,11:01:18,10/25/2010,6:01:18,7,1,18,0,41.401406,N,73.976873,W,64.585938,13.397515,145.664808,0,0,0
337,1,S,DGPS,10/25/2010,11:01:23,10/25/2010,6:01:23,7,1,23,0,41.401259,N,73.97674,W,64.739586,21.988626,184.656381,0,0,0
338,1,S,DGPS,10/25/2010,11:01:28,10/25/2010,6:01:28,7,1,28,0,41.400957,N,73.976773,W,66.426468,19.367094,190.205685,0,0,0
339,1,S,DGPS,10/25/2010,11:01:33,10/25/2010,6:01:33,7,1,32,0,41.400823,N,73.976805,W,68.58387,2.079872,331.831647,0,0,0
340,1,S,DGPS,10/25/2010,11:01:38,10/25/2010,6:01:38,7,1,38,0,41.400826,N,73.976807,W,69.228752,2.34598,203.343784,0,0,0
341,1,S,DGPS,10/25/2010,11:01:43,10/25/2010,6:01:43,7,1,43,0,41.400811,N,73.976816,W,69.394157,0.005915,158.226611,0,0,0
342,1,S,DGPS,10/25/2010,11:01:48,10/25/2010,6:01:48,7,1,48,0,41.400807,N,73.976814,W,69.55558,7.861222,129.356189,0,0,0
343,1,S,DGPS,10/25/2010,11:01:53,10/25/2010,6:01:53,7,1,52,0,41.400652,N,73.976562,W,70.846306,27.026743,99.158102,0,0,0
344,1,S,DGPS,10/25/2010,11:01:58,10/25/2010,6:01:58,7,1,58,0,41.400587,N,73.976024,W,71.925529,33.559078,80.445759,0,0,0
345,1,S,DGPS,10/25/2010,11:02:03,10/25/2010,6:02:03,7,2,3,0,41.400657,N,73.975468,W,67.71843,31.650951,62.624135,0,0,0
346,1,S,DGPS,10/25/2010,11:02:08,10/25/2010,6:02:08,7,2,8,0,41.400845,N,73.974984,W,64.965904,31.634403,75.23299,0,0,0
347,1,S,DGPS,10/25/2010,11:02:13,10/25/2010,6:02:13,7,2,13,0,41.400953,N,73.974437,W,59.242374,32.30069,89.24944,0,0,0
348,1,S,DGPS,10/25/2010,11:02:18,10/25/2010,6:02:18,7,2,17,0,41.400958,N,73.973923,W,57.416851,29.0525,88.564692,0,0,0
